league,season,game,team,minute,score,player1,player2,event_type
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Fulham,51’,0:1,Kevin McDonald,,yellow_card
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Fulham,60’,0:1,Tom Cairney,Maxime Le Marchand,substitute_in
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Bournemouth,72’,0:2,David Brooks,Ryan Fraser,goal
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Fulham,73’,0:2,Kevin McDonald,,yellow_red_card
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Bournemouth,74’,0:2,Steve Cook,,yellow_card
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Fulham,80’,0:2,Andre-Frank Zambo Anguissa,Jean Seri,substitute_in
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Bournemouth,80’,0:2,Dan Gosling,Lewis Cook,substitute_in
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Bournemouth,85’,0:3,Callum Wilson,Ryan Fraser,goal
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Bournemouth,86’,0:3,Junior Stanislas,David Brooks,substitute_in
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Fulham,88’,0:3,Aleksandar Mitrović,,yellow_card
ENG-Premier League,1819,2018-10-27 Fulham-Bournemouth,Bournemouth,89’,0:3,Jermain Defoe,Ryan Fraser,substitute_in
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Brighton & Hove Albion,15’,1:0,Glenn Murray,Anthony Knockaert,goal
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Leicester City,26’,1:0,James Maddison,,yellow_card
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Leicester City,28’,1:0,James Maddison,,yellow_red_card
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Leicester City,32’,1:0,Wilfred Ndidi,Vicente Iborra,substitute_in
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Leicester City,39’,1:0,Wilfred Ndidi,,yellow_card
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Leicester City,56’,1:0,Jamie Vardy,Demarai Gray,substitute_in
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Brighton & Hove Albion,60’,1:0,Shane Duffy,,yellow_card
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Brighton & Hove Albion,66’,1:0,Bruno,,yellow_card
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Leicester City,70’,1:0,Kelechi Iheanacho,Shinji Okazaki,substitute_in
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Brighton & Hove Albion,72’,1:0,José Izquierdo,,yellow_card
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Brighton & Hove Albion,73’,1:0,Solly March,Anthony Knockaert,substitute_in
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Leicester City,79’,1:1,Jamie Vardy,,penalty_goal
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Brighton & Hove Albion,82’,1:1,Florin Andone,Pascal Groß,substitute_in
ENG-Premier League,1819,2018-11-24 Brighton-Leicester City,Brighton & Hove Albion,89’,1:1,Jürgen Locadia,Glenn Murray,substitute_in
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Cardiff City,11’,0:0,Leandro Bacuna,Víctor Camarasa,substitute_in
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Crystal Palace,28’,0:1,Wilfried Zaha,Andros Townsend,goal
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Cardiff City,31’,1:1,Martin Kelly,,own_goal
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Crystal Palace,39’,1:2,Michy Batshuayi,,goal
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Cardiff City,60’,1:2,Kenneth Zohore,Danny Ward,substitute_in
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Crystal Palace,70’,1:3,Andros Townsend,James McArthur,goal
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Crystal Palace,73’,1:3,Bakary Sako,Michy Batshuayi,substitute_in
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Crystal Palace,78’,1:3,Max Meyer,Jordan Ayew,substitute_in
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Cardiff City,80’,1:3,Junior Hoilett,Josh Murphy,substitute_in
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Crystal Palace,84’,1:3,Cheikhou Kouyaté,Andros Townsend,substitute_in
ENG-Premier League,1819,2019-05-04 Cardiff City-Crystal Palace,Cardiff City,90’,2:3,Bobby De Cordova-Reid,Nathaniel Mendez-Laing,goal
ENG-Premier League,1819,2018-12-29 Brighton-Everton,Everton,53’,0:0,Bernard,,yellow_card
ENG-Premier League,1819,2018-12-29 Brighton-Everton,Everton,56’,0:0,Yerry Mina,,yellow_card
ENG-Premier League,1819,2018-12-29 Brighton-Everton,Brighton & Hove Albion,59’,1:0,Jürgen Locadia,,goal
ENG-Premier League,1819,2018-12-29 Brighton-Everton,Everton,65’,1:0,Gylfi Sigurðsson,Yerry Mina,substitute_in
ENG-Premier League,1819,2018-12-29 Brighton-Everton,Everton,72’,1:0,Dominic Calvert-Lewin,André Gomes,substitute_in
ENG-Premier League,1819,2018-12-29 Brighton-Everton,Brighton & Hove Albion,74’,1:0,Glenn Murray,Florin Andone,substitute_in
ENG-Premier League,1819,2018-12-29 Brighton-Everton,Everton,80’,1:0,Oumar Niasse,Bernard,substitute_in
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Chelsea,36’,0:0,Marcos Alonso,,yellow_card
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Everton,49’,1:0,Richarlison,,goal
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Everton,59’,1:0,André Gomes,,yellow_card
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Chelsea,61’,1:0,Antonio Rüdiger,,yellow_card
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Chelsea,65’,1:0,Ruben Loftus-Cheek,Ross Barkley,substitute_in
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Chelsea,66’,1:0,Olivier Giroud,Gonzalo Higuaín,substitute_in
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Everton,68’,1:0,Morgan Schneiderlin,André Gomes,substitute_in
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Everton,72’,2:0,Gylfi Sigurðsson,,goal
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Everton,72’,2:0,Gylfi Sigurðsson,Kepa Arrizabalaga,penalty_miss
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Chelsea,74’,2:0,Callum Hudson-Odoi,Jorginho,substitute_in
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Everton,78’,2:0,Theo Walcott,Bernard,substitute_in
ENG-Premier League,1819,2019-03-17 Everton-Chelsea,Everton,86’,2:0,Tom Davies,Gylfi Sigurðsson,substitute_in
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Everton,19’,0:0,Lucas Digne,,yellow_card
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Manchester City,22’,1:0,Gabriel Jesus,Leroy Sané,goal
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Manchester City,50’,2:0,Gabriel Jesus,Leroy Sané,goal
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Everton,57’,2:0,Theo Walcott,Séamus Coleman,substitute_in
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Everton,57’,2:0,Ademola Lookman,Bernard,substitute_in
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Everton,65’,2:1,Dominic Calvert-Lewin,Lucas Digne,goal
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Manchester City,66’,2:1,Raheem Sterling,Leroy Sané,substitute_in
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Manchester City,69’,3:1,Raheem Sterling,Fernandinho,goal
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Manchester City,75’,3:1,Kevin De Bruyne,Riyad Mahrez,substitute_in
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Manchester City,76’,3:1,Fabian Delph,,yellow_card
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Everton,76’,3:1,Dominic Calvert-Lewin,,yellow_card
ENG-Premier League,1819,2018-12-15 Manchester City-Everton,Everton,81’,3:1,Tom Davies,Gylfi Sigurðsson,substitute_in
ENG-Premier League,1819,2019-02-09 Watford-Everton,Watford,46’,0:0,Andre Gray,Ken Sema,substitute_in
ENG-Premier League,1819,2019-02-09 Watford-Everton,Everton,63’,0:0,Theo Walcott,André Gomes,substitute_in
ENG-Premier League,1819,2019-02-09 Watford-Everton,Watford,65’,1:0,Andre Gray,Will Hughes,goal
ENG-Premier League,1819,2019-02-09 Watford-Everton,Everton,66’,1:0,Bernard,Richarlison,substitute_in
ENG-Premier League,1819,2019-02-09 Watford-Everton,Watford,70’,1:0,Troy Deeney,,yellow_card
ENG-Premier League,1819,2019-02-09 Watford-Everton,Everton,74’,1:0,Dominic Calvert-Lewin,Gylfi Sigurðsson,substitute_in
ENG-Premier League,1819,2019-02-09 Watford-Everton,Watford,81’,1:0,Tom Cleverley,Gerard Deulofeu,substitute_in
ENG-Premier League,1819,2019-02-09 Watford-Everton,Watford,83’,1:0,José Holebas,,yellow_card
ENG-Premier League,1819,2019-02-09 Watford-Everton,Everton,90+5’,1:0,Kurt Zouma,,yellow_red_card
ENG-Premier League,1819,2019-02-09 Watford-Everton,Everton,90+5’,1:0,Kurt Zouma,,yellow_card
ENG-Premier League,1819,2019-02-09 Watford-Everton,Watford,90’,1:0,Nathaniel Chalobah,Will Hughes,substitute_in
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Burnley,10’,1:1,Jeff Hendrick,,goal
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Burnley,19’,1:1,Charlie Taylor,Jóhann Berg Guðmundsson,substitute_in
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Fulham,36’,2:1,Aleksandar Mitrović,Tom Cairney,goal
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Fulham,38’,3:1,Aleksandar Mitrović,Luciano Vietto,goal
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Burnley,41’,3:2,James Tarkowski,Ben Mee,goal
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Fulham,4’,1:0,Jean Seri,Luciano Vietto,goal
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Burnley,54’,3:2,James Tarkowski,,yellow_card
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Fulham,59’,3:2,André Schürrle,,yellow_card
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Burnley,66’,3:2,Sam Vokes,Chris Wood,substitute_in
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Burnley,66’,3:2,Ashley Barnes,Stephen Ward,substitute_in
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Fulham,72’,3:2,Calum Chambers,Joe Bryan,substitute_in
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Fulham,78’,3:2,Andre-Frank Zambo Anguissa,Tom Cairney,substitute_in
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Fulham,83’,4:2,André Schürrle,,goal
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Fulham,89’,4:2,Ryan Sessegnon,André Schürrle,substitute_in
ENG-Premier League,1819,2018-08-26 Fulham-Burnley,Fulham,90+1’,4:2,Marcus Bettinelli,,yellow_card
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Manchester City,14’,0:1,Bernardo Silva,Sergio Agüero,goal
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Leicester City,19’,1:1,Marc Albrighton,Jamie Vardy,goal
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Leicester City,58’,1:1,Harry Maguire,,yellow_card
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Leicester City,63’,1:1,Demarai Gray,Hamza Choudhury,substitute_in
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Manchester City,70’,1:1,David Silva,Kevin De Bruyne,substitute_in
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Manchester City,77’,1:1,John Stones,,yellow_card
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Leicester City,78’,1:1,Danny Simpson,James Maddison,substitute_in
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Leicester City,81’,2:1,Ricardo Pereira,,goal
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Manchester City,83’,2:1,Riyad Mahrez,Bernardo Silva,substitute_in
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Leicester City,87’,2:1,Jamie Vardy,,yellow_card
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Leicester City,88’,2:1,Shinji Okazaki,Jamie Vardy,substitute_in
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Manchester City,89’,2:1,Fabian Delph,,red_card
ENG-Premier League,1819,2018-12-26 Leicester City-Manchester City,Manchester City,90’,2:1,Sergio Agüero,,yellow_card
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Manchester United,13’,1:0,Ashley Young,Marcus Rashford,goal
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Manchester United,28’,2:0,Juan Mata,Marcus Rashford,goal
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Fulham,31’,2:0,Andre-Frank Zambo Anguissa,,yellow_card
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Manchester United,42’,3:0,Romelu Lukaku,Juan Mata,goal
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Manchester United,45+1’,3:0,Diogo Dalot,,yellow_card
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Fulham,46’,3:0,Aboubakar Kamara,Aleksandar Mitrović,substitute_in
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Fulham,46’,3:0,Luciano Vietto,Tom Cairney,substitute_in
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Manchester United,58’,3:0,Marcos Rojo,Chris Smalling,substitute_in
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Fulham,67’,3:1,Aboubakar Kamara,,penalty_goal
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Fulham,68’,3:1,Andre-Frank Zambo Anguissa,,yellow_red_card
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Fulham,72’,3:1,Jean Seri,,yellow_card
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Manchester United,73’,3:1,Fred,Jesse Lingard,substitute_in
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Fulham,73’,3:1,Ibrahima Cissé,André Schürrle,substitute_in
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Manchester United,82’,4:1,Marcus Rashford,Ashley Young,goal
ENG-Premier League,1819,2018-12-08 Manchester Utd-Fulham,Manchester United,84’,4:1,Scott McTominay,Marcus Rashford,substitute_in
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Tottenham Hotspur,3’,1:0,Eric Dier,,goal
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Tottenham Hotspur,46’,1:0,Victor Wanyama,Dele Alli,substitute_in
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Everton,65’,1:0,André Gomes,Idrissa Gana Gueye,substitute_in
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Everton,65’,1:0,Ademola Lookman,Bernard,substitute_in
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Everton,69’,1:1,Theo Walcott,Gylfi Sigurðsson,goal
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Everton,71’,1:1,Morgan Schneiderlin,,yellow_card
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Everton,72’,1:2,Cenk Tosun,,goal
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Tottenham Hotspur,75’,2:2,Christian Eriksen,,goal
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Tottenham Hotspur,77’,2:2,Vincent Janssen,Fernando Llorente,substitute_in
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Tottenham Hotspur,77’,2:2,Oliver Skipp,Érik Lamela,substitute_in
ENG-Premier League,1819,2019-05-12 Tottenham Hotspur-Everton,Everton,90’,2:2,Lucas Digne,,yellow_card
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Manchester United,20’,0:1,Jesse Lingard,,yellow_card
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Leicester City,32’,0:1,Jamie Vardy,,yellow_card
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Manchester United,42’,0:1,Nemanja Matić,,yellow_card
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Leicester City,45’,0:1,Nampalys Mendy,,yellow_card
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Leicester City,62’,0:1,Rachid Ghezzal,James Maddison,substitute_in
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Manchester United,67’,0:1,Anthony Martial,Alexis Sánchez,substitute_in
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Leicester City,74’,0:1,Shinji Okazaki,Demarai Gray,substitute_in
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Manchester United,78’,0:1,Romelu Lukaku,Marcus Rashford,substitute_in
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Manchester United,80’,0:1,Luke Shaw,,yellow_card
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Leicester City,82’,0:1,Rachid Ghezzal,,yellow_card
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Leicester City,84’,0:1,Kelechi Iheanacho,Nampalys Mendy,substitute_in
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Leicester City,90+3’,0:1,Wilfred Ndidi,,yellow_card
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Manchester United,90+3’,0:1,Anthony Martial,,yellow_card
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Manchester United,90’,0:1,Phil Jones,Jesse Lingard,substitute_in
ENG-Premier League,1819,2019-02-03 Leicester City-Manchester Utd,Manchester United,9’,0:1,Marcus Rashford,Paul Pogba,goal
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,27’,2:0,Henrikh Mkhitaryan,Mesut Özil,goal
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Bournemouth,30’,2:1,Lys Mousset,Dan Gosling,goal
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Bournemouth,32’,2:1,Joshua King,,yellow_card
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,36’,2:1,Sokratis Papastathopoulos,,yellow_card
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,47’,3:1,Laurent Koscielny,Henrikh Mkhitaryan,goal
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,4’,1:0,Mesut Özil,Sead Kolašinac,goal
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Bournemouth,56’,3:1,Charlie Daniels,Jordon Ibe,substitute_in
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,57’,3:1,Alex Iwobi,Sead Kolašinac,substitute_in
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,59’,4:1,Pierre-Emerick Aubameyang,Henrikh Mkhitaryan,goal
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,64’,4:1,Alexandre Lacazette,Henrikh Mkhitaryan,substitute_in
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,69’,4:1,Lucas Torreira,,yellow_card
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Bournemouth,70’,4:1,Diego Rico,Adam Smith,substitute_in
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,71’,4:1,Denis Suárez,Pierre-Emerick Aubameyang,substitute_in
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Bournemouth,77’,4:1,Charlie Daniels,,yellow_card
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Arsenal,78’,5:1,Alexandre Lacazette,,goal
ENG-Premier League,1819,2019-02-27 Arsenal-Bournemouth,Bournemouth,80’,5:1,Sam Surridge,Ryan Fraser,substitute_in
ENG-Premier League,1819,2019-04-01 Arsenal-Newcastle United,Arsenal,30’,1:0,Aaron Ramsey,,goal
ENG-Premier League,1819,2019-04-01 Arsenal-Newcastle United,Arsenal,59’,1:0,Nacho Monreal,,yellow_card
ENG-Premier League,1819,2019-04-01 Arsenal-Newcastle United,Arsenal,61’,1:0,Pierre-Emerick Aubameyang,Alex Iwobi,substitute_in
ENG-Premier League,1819,2019-04-01 Arsenal-Newcastle United,Arsenal,67’,1:0,Mohamed Elneny,Aaron Ramsey,substitute_in
ENG-Premier League,1819,2019-04-01 Arsenal-Newcastle United,Newcastle United,67’,1:0,Ki Sung-yueng,Isaac Hayden,substitute_in
ENG-Premier League,1819,2019-04-01 Arsenal-Newcastle United,Arsenal,71’,1:0,Sead Kolašinac,,yellow_card
ENG-Premier League,1819,2019-04-01 Arsenal-Newcastle United,Newcastle United,75’,1:0,Kenedy,Matt Ritchie,substitute_in
ENG-Premier League,1819,2019-04-01 Arsenal-Newcastle United,Newcastle United,77’,1:0,Yoshinori Mutō,Ayoze Pérez,substitute_in
